name	address	prefecture	phone	flag1	flag2	flag3	flag4	flag5	flag6	flat7	flag8	frozen_egg	frozen_preg	frozen_birth	frozen_rate	clinic_url
信州大学医学部附属病院	長野県松本市旭３丁目１－１	長野県	81263354600	True	True	True	True	True	True	False	False	0	0	0	0	https://wwwhp.md.shinshu-u.ac.jp/
わかばレディス＆マタニティ　クリニック	長野県松本市浅間温泉1-24-5	長野県	81263450103	True	True	True	True	True	True	False	False	58	25	16	28	https://www.wakaba-lc.jp
吉澤産婦人科医院	長野県長野市七瀬中町９６	長野県	81262268475	True	True	True	True	True	True	False	False	0	0	0	0	http://www.yszw.com/
長野市民病院	長野県長野市大字富竹１３３３番地１	長野県	81262951199	True	True	True	True	True	True	False	False	0	0	0	0	https://www.hospital.nagano.nagano.jp
西澤産婦人科クリニック	長野県飯田市本町4-5	長野県	81265243800	True	True	True	True	False	True	False	False	0	0	0	0	
ぎなんレディースクリニック	岐阜県羽島郡岐南町八剣北5-81-1	岐阜県	81582015760	True	True	True	True	True	True	False	False	0	0	0	0	https://ginan-lc.com
医療法人社団　古田産科婦人科クリニック	岐阜県岐阜市金町7-3	岐阜県	81582652395	True	True	True	True	True	True	False	False	21	5	3	14	
おおのレディースクリニック	岐阜県岐阜市光町43	岐阜県	81582330201	True	True	True	True	True	True	False	False	698	238	183	26	https://ohno-lc.com
岐阜県厚生農業協同組合連合会　岐阜・西濃医療センター　西濃厚生病院	岐阜県揖斐郡大野町下磯293番地1	岐阜県	81585361100	False	False	False	False	False	False	True	True	0	0	0	0	
岐阜大学医学部附属病院	岐阜県岐阜市柳戸１－１	岐阜県	81582306000	True	True	True	True	False	True	False	False	0	0	0	0	
クリニックママ	岐阜県大垣市今宿3-34-1	岐阜県	81584735111	True	True	True	True	True	True	False	False	154	83	63	76	http://climama.jp
岩端医院	静岡県沼津市大手町3-2-19	静岡県	81559621368	True	True	True	True	True	True	False	True	0	0	0	0	https://www.iwahata.jp/
社会福祉法人　聖隷福祉事業団　総合病院　聖隷浜松病院	静岡県浜松市中区住吉２丁目１２－１２	静岡県	81534742222	True	True	True	True	True	True	True	True	88	31	0	0	https://www.seirei.or.jp/hamamatsu/
静岡赤十字病院	静岡県静岡市葵区追手町8番2号	静岡県	81542544311	True	True	True	True	True	True	False	False	0	0	0	0	
富士市立中央病院	静岡県富士市高島町５０	静岡県	81545521131	True	True	True	True	True	True	False	False	0	0	0	0	
菊池レディースクリニック	静岡県静岡市葵区追手町2-12静岡安藤ハザマビル９階	静岡県	81542724124	True	True	True	True	True	True	False	False	107	61	45	42	https://kikuchi-lc.com/
長谷川産婦人科医院	静岡県富士市吉原5-3-18	静岡県	81545537575	True	True	True	True	True	True	False	False	0	0	0	0	https://hasegawa-sanfujinka.com
焼津市立総合病院	静岡県焼津市道原１０００番地	静岡県	81546233111	True	True	True	True	True	True	True	True	0	0	0	0	http://www.hospital.yaizu.shizuoka.jp/
俵IVFクリニック	静岡県静岡市駿河区泉町2-20	静岡県	81542882882	True	True	True	True	True	True	True	True	0	0	0	0	https://www.tawara-ivf.jp/
沼津市立病院	静岡県沼津市東椎路字春ノ木550番地	静岡県	81559245100	True	True	True	False	True	True	False	False	0	0	0	0	
ロイヤルベルクリニック	愛知県名古屋市緑区水広1-1715	愛知県	81528796673	True	True	True	True	True	True	False	False	174	79	67	39	https://www.royalbell.jp/art/
日本赤十字社愛知医療センター名古屋第一病院	愛知県名古屋市中村区道下町３丁目３５	愛知県	81524815111	True	True	True	True	True	True	False	False	0	0	0	0	
平針北クリニック	愛知県日進市赤池町屋下306-2	愛知県	81528031103	True	True	True	False	True	False	False	False	0	0	0	0	http://www.hirabarikita-clinic.com
産科婦人科種村ウィメンズクリニック	愛知県名古屋市天白区野並1-265	愛知県	81527996121	False	False	False	False	False	False	False	False	0	0	0	0	
森脇レディースクリニック	愛知県みよし市三好町小坂75　アーバンシティ三好2階	愛知県	81561335512	True	True	True	True	True	True	False	False	0	0	0	0	http://art-moriwaki.com/
つつじが丘ウイメンズクリニック	愛知県豊橋市つつじが丘2-3-10	愛知県	81532665550	True	True	True	True	True	True	False	False	323	0	0	0	http://t-w-c.jp
はちウィメンズクリニック安城	愛知県安城市箕輪町唐生３７番地	愛知県	81566714800	True	False	False	False	False	False	False	False	0	0	0	0	http://www.hachi-clinic.jp/
おかだウィメンズクリニック	愛知県名古屋市中区正木4-8-7れんが橋ビル3階	愛知県	81526830018	True	True	True	True	True	True	False	False	189	87	63	33	https://okada-w.com
医療法人成田育成会　セントソフィアクリニック	愛知県名古屋市中村区名駅1-1-4ＪＲセントラルタワーズ１９階	愛知県	81525511595	True	True	True	True	True	True	False	False	0	0	0	0	http://www.st-sophia.jp/
名古屋大学医学部附属病院	愛知県名古屋市昭和区鶴舞町６５番地	愛知県	81527412111	True	True	True	True	True	True	False	False	119	10	7	6	https://www.med.nagoya-u.ac.jp/hospital/
浅田レディース名古屋駅前クリニック	愛知県名古屋市中村区名駅4-6-17 名古屋ビルディング3階	愛知県	81525512203	True	True	True	True	True	True	True	True	1545	570	337	22	https://ivf-asada.jp/
原田レディースクリニック	愛知県知多市寺本新町1-172	愛知県	81562361103	True	True	True	False	True	True	False	False	0	0	0	0	http://www.harada-lc.com/
豊橋市民病院	愛知県豊橋市青竹町字八間西５０	愛知県	81532336111	True	True	True	True	True	True	True	False	34	14	13	38	https://www.municipal-hospital.toyohashi.aichi.jp/
なごやARTクリニック	愛知県名古屋市中村区太閤１丁目２０番９号　Ｌ’ＥＮＶＯＬ　ＭＥＩＥＫＩ　３階	愛知県	81524511103	True	True	True	True	True	True	False	False	186	92	63	50	https://nagoya-art.jp/
グリーンベルARTクリニック	愛知県豊田市喜多町2-160コモスクエアWEST３F	愛知県	81565373535	True	True	True	True	True	True	False	True	0	0	0	0	http://gac@greenbellart.com
医療法人　格医会　可世木婦人科ARTクリニック	愛知県名古屋市中区栄	愛知県	81522518801	True	True	True	True	True	True	False	False	0	0	0	0	
G&Oレディスクリニック	愛知県刈谷市泉田町折戸6-2	愛知県	81566274103	True	True	True	True	True	True	False	False	0	0	0	0	https://lady.go-clinic.gr.jp/
医療法人　稲垣婦人科	愛知県名古屋市北区大曽根３丁目５８番	愛知県	81529105550	True	True	True	True	True	True	False	False	0	0	0	0	https://oozone-l.com
常滑市民病院	愛知県常滑市飛香台３丁目３番地の３	愛知県	81569353170	True	True	True	True	True	True	True	True	0	0	0	0	http://www.tokonamecityhospital.jp/gynecology/
医療法人双葉会　ふたばクリニック	愛知県半田市吉田町6-82	愛知県	81569205000	True	True	True	True	True	True	False	False	19	6	6	32	
名古屋市立大学病院	愛知県名古屋市瑞穂区瑞穂町字川澄１	愛知県	81528515511	True	True	True	True	True	True	True	True	0	0	0	0	
藤田医科大学病院	愛知県豊明市沓掛町田楽ケ窪１－９８	愛知県	81562932111	True	True	True	True	True	True	False	False	0	0	0	0	https://hospital.fujita-hu.ac.jp/about/outline.html
小牧市民病院	愛知県小牧市常普請１丁目２０	愛知県	81568764131	True	True	True	True	True	True	False	False	59	18	13	22	https://www.komakihp.gr.jp
さわだウィメンズクリニック	愛知県名古屋市千種区四谷通1-18-1 RICCA 11 ビル３階	愛知県	81527883588	True	True	True	True	True	True	False	False	237	83	63	27	
可世木レディスクリニック	愛知県一宮市平和1-9-26	愛知県	81586477333	True	True	True	True	True	True	False	False	0	0	0	0	http://funin-kaseki.com
医療法人伸和會　野崎クリニック	愛知県名古屋市中川区大当郎1-1903	愛知県	81523033811	True	True	True	True	True	True	False	False	0	0	0	0	
浅田レディース勝川クリニック	愛知県春日井市松新町1-4　ルネック5F	愛知県	81568352203	True	True	True	True	True	True	True	True	970	326	191	20	https://ivf-asada.jp/
おち夢クリニック名古屋	愛知県名古屋市中区丸の内3-19-12　久屋パークサイドビル8F	愛知県	81529682203	True	True	True	True	True	True	False	False	234	131	87	37	https://www.art-ochi.com/
まるたARTクリニック	愛知県名古屋市千種区覚王山通8-70-1  池下ESビル3階	愛知県	81527640010	True	True	True	True	True	True	False	False	0	0	0	0	
ダイヤビルレディースクリニック	愛知県名古屋市西区名駅１－１－１７名駅ダイヤメイテツビル２階	愛知県	81525611880	True	True	True	True	True	True	False	False	0	0	0	0	https://www.daiya-lc.jp/
医療法人みらい　ARTクリニックみらい	愛知県岡崎市大樹寺2丁目２－２	愛知県	81564249293	True	True	True	True	True	True	False	False	0	0	0	0	
金山レディースクリニック	愛知県名古屋市熱田区金山町1-202東和ビル6階	愛知県	81526812241	True	True	True	True	True	True	False	False	0	0	0	0	http://klc.ne.jp/
山口レディスクリニック	愛知県名古屋市南区駈上2-7-1	愛知県	81528232121	True	True	True	True	True	True	False	False	0	0	0	0	
日本赤十字社愛知医療センター名古屋第一病院	愛知県名古屋市中村区道下町３丁目３５	愛知県	81524815111	True	True	True	True	True	True	False	False	0	0	0	0	
医療法人成田育成会　成田産婦人科	愛知県名古屋市中区大須１−２０−３０	愛知県	81522211595	True	True	True	True	True	True	False	False	812	329	231	28	https://www.narita-hospital.or.jp
名古屋市立大学病院	愛知県名古屋市瑞穂区瑞穂町字川澄１	愛知県	81528515511	True	False	True	True	True	True	True	True	0	0	0	0	https://w3hosp.med.nagoya-cu.ac.jp
つかはらウィメンズクリニック	愛知県一宮市水附町2-1	愛知県	81586648080	True	True	True	True	True	True	False	False	0	0	0	0	
JA愛知厚生連　江南厚生病院	愛知県江南市高屋町大松原１３７番地	愛知県	81587513333	True	True	True	True	True	True	False	False	0	0	0	0	
医療法人　西山産婦人科	三重県津市栄町4丁目72	三重県	81592291200	True	True	True	True	True	True	True	False	83	38	34	41	https://www.nycl.jp/
国立大学法人三重大学医学部附属病院	三重県津市江戸橋２丁目１７４	三重県	81592321111	True	True	True	True	True	True	True	True	0	0	0	0	https://www.hosp.mie-u.ac.jp/
みのうらレディースクリニック	三重県鈴鹿市磯山3-9-17	三重県	81593800018	True	True	True	True	True	True	False	False	278	155	126	45	https://www.minouralc.com
医療法人尚豊会みたき総合病院	三重県四日市市生桑町458-1	三重県	81593306000	True	True	True	True	True	True	False	False	23	13	13	56	https://mitaki.or.jp/
済生会松阪総合病院	三重県松阪市朝日町１区１５－６	三重県	81598512626	True	True	True	True	True	True	True	True	0	0	0	0	
ヨナハレディースクリニック	三重県桑名市和泉イノ割２１９	三重県	81594271703	True	True	True	True	True	True	False	False	110	51	39	35	https://yonaha.or.jp/lc/index.html
IVF白子クリニック	三重県鈴鹿市南江島町8-2	三重県	81593882288	True	True	True	True	True	True	False	False	0	0	0	0	https://www.ivf-shiroko.com/
清水産婦人科	滋賀県草津市野村3-18-5	滋賀県	81775624332	True	True	True	True	True	True	False	False	106	50	41	38	https://www.shimizu-lc.jp/
京都府立医科大学附属病院	京都府京都市上京区出水町	京都府	81752515111	True	True	True	True	True	True	False	False	0	0	0	0	http://www.h.kpu-m.ac.jp
独立行政法人国立病院機構京都医療センター	京都府京都市伏見区深草向畑町１－１	京都府	81756419161	False	False	False	False	False	False	True	False	0	0	0	0	
医療法人社団ハシイ産婦人科	京都府向日市寺戸町七ノ坪170	京都府	81759241700	True	True	True	True	True	True	False	False	0	0	0	0	https://hashii-hp.jp/
京都大学医学部附属病院	京都府京都市左京区聖護院川原町54	京都府	81757513269	True	True	True	True	True	True	True	False	0	0	0	0	
医療法人田村秀子婦人科医院	京都府京都市中京区御所八幡町229	京都府	81752130523	True	True	True	True	True	True	False	False	101	49	42	42	https//:tamura-hideko.com
医療法人リプロダクションクリニック　リプロダクションクリニック大阪	大阪府大阪市北区大深町４－２０　グランフロント大阪タワーＡ１５階	大阪府	81661363344	True	True	True	True	True	True	True	True	0	0	0	0	http://www.reposaka.jp/
医療法人越田クリニック	大阪府大阪市北区角田町1-12	大阪府	81663166090	True	True	True	True	True	True	False	False	0	0	0	0	https://www.koshida-cl.or.jp/
奥野病院	大阪府大阪市阿倍野区天王寺町北2-31-4	大阪府	81667192200	True	True	True	True	True	True	False	False	0	0	0	0	
医療法人平治会　KAWAレディースクリニック	大阪府堺市南区若松台3-2-3	大阪府	81722972700	True	True	True	True	True	True	False	False	230	75	58	25	https://www.kawa-lc.com/
医療法人脇本産婦人科	大阪府大阪市天王寺区空堀町1-19	大阪府	81667615537	True	True	True	True	True	True	False	False	0	0	0	0	http://www.wakimoto-obgyn.com
医療法人川村産婦人科医院	大阪府高槻市松が丘１－１－１	大阪府	81726877557	True	False	False	False	False	False	False	False	0	0	0	0	
医療法人きらめき会　ながまつレディースクリニック	大阪府阪南市鳥取628-1	大阪府	81724723788	True	False	False	False	False	False	False	False	0	0	0	0	
大阪NewARTクリニック	大阪府大阪市北区梅田2ｰ6ｰ20パシフィックマークス西梅田10F	大阪府	81663411556	True	True	True	True	True	True	True	True	0	0	0	0	http://hart.or.jp
医療法人聖誕会　うめだファティリティークリニック	大阪府大阪市北区豊崎3-17-6	大阪府	81663710363	True	True	True	True	True	True	True	True	788	175	93	12	
レディースクリニックかたかみ	大阪府大阪市淀川区西中島1-11-23	大阪府	81661002525	True	True	True	True	True	True	False	False	0	0	0	0	http://katakami-lc.jp
医療法人三慧会IVF大阪クリニック	大阪府東大阪市長田東1-1-14	大阪府	81643088824	True	True	True	True	True	True	False	False	583	273	125	0	https://www.ivfosaka.com/
医療法人イワサクリニック	大阪府枚方市香里園町9-22	大阪府	81728311666	True	True	True	False	False	True	False	False	159	54	39	25	
医療法人オーク会　オーク住吉産婦人科	大阪府大阪市西成区玉出西	大阪府	81120009345	True	True	True	True	True	True	True	True	0	0	0	0	https://www.oakclinic-group.com/sumiyoshi/
医療法人三慧会　IVFなんばクリニック	大阪府大阪市西区南堀江1-17-28	大阪府	81665348824	True	True	True	True	True	True	True	True	552	266	79	14	https://www.ivfnamba.com/
医療法人紀映会　レディースクリニック北浜	大阪府大阪市中央区高麗橋1-7-3 The Kitahama PLAZA 3F	大阪府	81662028739	True	True	True	True	True	True	False	False	0	0	0	0	
医療法人天の川レディースクリニック	大阪府交野市私部西2-3-25	大阪府	81728921124	True	True	True	True	True	True	False	False	605	267	209	35	http://amanogawa-ivf.com/
医療法人三慧会HORACグランフロント大阪クリニック	大阪府大阪市北区大深町3-1グランフロント大阪タワーB15階	大阪府	81663778824	True	True	True	True	True	True	False	False	374	141	16	4	https://www.ivfhorac.com/
医療法人オーク会　オーク梅田レディースクリニック	大阪府大阪市北区梅田2丁目5番25号　ハービスプラザ 3階	大阪府	81120009345	True	True	True	True	True	True	True	True	0	0	0	0	https://www.oakclinic-group.com/umeda_ladys/
府中のぞみクリニック	大阪府和泉市府中町2-1-3　南海和泉府中ビル	大阪府	81725405033	True	True	True	True	True	True	False	False	0	0	0	0	
地方独立行政法人大阪府立病院機構　大阪急性期・総合医療センター	大阪府大阪市住吉区万代東３丁目１－５６	大阪府	81666921201	True	True	True	True	True	True	True	True	88	14	11	13	http://www.gh.opho.jp/index.php
医療法人正育会　春木レディースクリニック	大阪府大阪市中央区南船場4-3-2 ヒューリック心斎橋ビル7階	大阪府	81662813788	True	True	True	True	True	True	False	False	446	204	153	34	http://haruki-cl.com/
医療法人後藤レディースクリニック	大阪府高槻市白梅町4-13ｼﾞｵ高槻ミューズEX5F	大阪府	81726838510	True	True	True	True	True	True	False	False	0	0	0	0	
医療法人桃花会　園田桃代ARTクリニック	大阪府豊中市新千里東町1-5-3 千里朝日阪急ビル3階	大阪府	81661551511	True	True	True	True	True	True	False	False	0	0	0	0	http://www.sonoda-art.com
大阪大学医学部附属病院	大阪府吹田市山田丘	大阪府	81668795111	True	True	True	True	True	True	True	True	0	0	0	0	
医療法人天の川レディースクリニック　ひらかた院	大阪府枚方市大垣内町2-17-13　枚方洛元ビル３F	大阪府	81728044124	True	True	True	True	True	True	False	False	114	54	63	55	https://hirakata-art.com/
医療法人愛生会扇町レディースクリニック	大阪府大阪市北区野崎町1-20	大阪府	81663112511	True	True	True	True	True	True	True	True	0	0	0	0	https://olc.ne.jp
医療法人ART会　にしたんARTクリニック神戸三宮院	兵庫県神戸市中央区雲井通7丁目1-1 ミント神戸15F	兵庫県	81782613500	True	True	True	True	True	True	False	False	0	0	0	0	https://www.ivf.co.jp/
親愛レディースクリニック	兵庫県加古川市加古川町篠原町50	兵庫県	81794215511	True	True	True	True	True	True	False	False	0	0	0	0	
レディースクリニックTaya	兵庫県伊丹市伊丹1丁目10-14-201-5	兵庫県	81727717717	True	True	True	True	True	True	False	False	0	0	0	0	https://lc-taya.jp/
山下レディースクリニック	兵庫県神戸市中央区磯上通7-1-8	兵庫県	81782656476	True	True	True	True	True	True	False	False	218	116	83	38	https://ylc.jp/
神戸元町夢クリニック	兵庫県神戸市中央区明石町44 神戸御幸ビル3階	兵庫県	81783252121	True	True	True	True	True	True	True	False	241	123	89	37	https://www.yumeclinic.or.jp
医療法人協和会　第二協立病院	兵庫県川西市栄町5-28	兵庫県	81727581123	True	True	True	True	True	True	True	True	0	0	0	0	https://www.kyowakai-artc.com/
高橋産婦人科クリニック	兵庫県西宮市六湛寺町15-5	兵庫県	81798330150	False	False	False	False	False	False	False	False	0	0	0	0	https://www.tgc.or.jp
兵庫医科大学病院	兵庫県西宮市武庫川町１－１	兵庫県	81798456111	True	True	True	True	True	True	True	True	0	0	0	0	https://www.hosp.hyo-med.ac.jp/
公立学校共済組合近畿中央病院	兵庫県伊丹市車塚３丁目１番地	兵庫県	81727813712	True	True	True	True	True	True	False	False	0	0	0	0	https://www.kich.itami.hyogo.jp/
医療法人授幸会久永婦人科クリニック	奈良県奈良市西大寺東町2-1-63 サンワシティ西大寺３F	奈良県	81742325505	True	True	True	True	True	True	False	False	209	69	52	25	http://www.hisanaga-cl.com
医療法人明日香会ASKAレディースクリニック	奈良県奈良市北登美ヶ丘３丁目３−１７	奈良県	81742517717	True	True	True	True	True	True	False	False	396	159	0	0	https://aska-cl.com
医療法人平治会　ミズクリニックメイワン	奈良県橿原市四条町871-1	奈良県	81744200028	True	True	True	True	True	True	False	False	549	195	0	0	https://www.mscl-mayone.com
富雄産婦人科	奈良県奈良市三松	奈良県	81742430381	True	True	True	True	True	True	False	False	0	0	0	0	
奥村レディースクリニック	和歌山県橋本市東家4-17-13	和歌山県	81736328511	True	True	True	True	True	True	False	False	47	19	0	0	
母と子の長田産科婦人科クリニック	鳥取県米子市上後藤8丁目5-1	鳥取県	81859293131	True	False	False	False	False	False	False	False	0	0	0	0	
ミオ・ファティリティ・クリニック	鳥取県米子市車尾南2-1-1	鳥取県	81859355211	True	True	True	True	True	True	True	False	258	102	75	74	https://www.mfc.or.jp
タグチIVFレディースクリニック	鳥取県鳥取市覚寺63番地6	鳥取県	81857392121	True	True	True	True	False	True	False	False	107	49	37	35	https://taguchi-ivf.or.jp/
島根大学医学部附属病院	島根県出雲市塩冶町８９－１	島根県	81853232111	True	True	True	True	True	True	True	True	0	0	0	0	http://www.med.shimane-u.ac.jp/hospital/index.html
島根県立中央病院	島根県出雲市姫原４丁目１－１	島根県	81853225111	True	True	True	True	True	True	False	False	5	0	0	0	https://www.spch.izumo.shimane.jp/
倉敷成人病クリニック	岡山県倉敷市白楽町250-1	岡山県	81864222115	True	True	True	True	True	True	False	False	246	93	74	30	https://www.fkmc.or.jp
倉敷成人病センター	岡山県倉敷市白楽町広堀２５０	岡山県	81864222111	False	False	False	False	False	False	True	True	0	0	0	0	https://www.fkmc.or.jp
三宅医院	岡山県岡山市南区大福369-8	岡山県	81862825100	True	True	True	True	True	True	True	False	0	0	0	0	https://miyake-miyakegroup.jp/
公益財団法人大原記念倉敷中央医療機構　倉敷中央病院	岡山県倉敷市美和１丁目１－１（倉敷郵便局私書箱第２７号）	岡山県	81864220210	True	True	True	True	True	True	False	False	0	0	0	0	https://www.kchnet.or.jp/
岡山大学病院	岡山県岡山市北区鹿田町２丁目５番１号	岡山県	81862237151	True	True	True	True	True	True	True	True	23	13	5	21	https://www.okayama-u.ac.jp/user/hospital/
岡山二人クリニック　	岡山県岡山市北区津高	岡山県	81862567717	True	True	True	True	True	True	True	True	647	306	189	30	
いぐち腎泌尿器クリニック	広島県広島市中区紙屋町2丁目2-2　紙屋町ビル5階	広島県	81822421145	False	False	False	False	False	False	True	True	0	0	0	0	https://iguchi-jinhinyouki.jp/
広島中央通り　香月産婦人科	広島県広島市中区三川町7-1 香月メディカルビル5F	広島県	81825462557	True	True	True	True	True	True	False	False	128	53	37	29	http://uketuke5f@katsuki-medical.com
広島ハートクリニック	広島県広島市南区松原町3-1-301	広島県	81825673866	True	True	True	True	True	True	False	False	0	0	0	0	https://www.hiroshima-hart.jp/
よしだレディースクリニック内科・小児科	広島県福山市新涯町3丁目19-36	広島県	81849540341	True	True	True	True	True	True	False	False	0	0	0	0	
IVFクリニックひろしま	広島県広島市南区松原町5番1号　BIG FRONTひろしま４階	広島県	81822641131	True	True	True	True	True	True	True	False	154	60	51	33	http://www://ivf-hiroshima.jp
医療法人絹谷産婦人科	広島県広島市中区本通8-23本通ヒルズ4階	広島県	81822476399	True	True	True	True	True	True	False	False	778	298	228	30	https://www.kinutani.org/
山口県立総合医療センター	山口県防府市大字大崎１００７７番地	山口県	81835224411	True	True	True	True	True	True	True	True	0	0	0	0	https://www.ymghp.jp/
山口大学医学部附属病院	山口県宇部市南小串１丁目１－１	山口県	81836222288	True	True	True	True	True	True	True	False	0	0	0	0	
地域医療機能推進機構　徳山中央病院	山口県周南市孝田町１－１	山口県	81834284411	True	True	True	True	True	True	False	False	60	12	8	13	https://tokuyama.jcho.go.jp
新山口こうのとりクリニック	山口県山口市小郡花園町	山口県	81839028585	True	True	True	True	True	True	True	False	0	0	0	0	
中山産婦人科・小児科	徳島県板野郡藍住町東中富字長江傍示５番地6	徳島県	81886920333	True	True	True	True	True	True	False	False	0	0	0	0	
徳島大学病院	徳島県徳島市蔵本町2丁目50-1	徳島県	81886313111	True	True	True	True	True	True	True	True	264	0	0	0	
中山産婦人科小児科	徳島県板野郡藍住町東中富字長江傍示5-6	徳島県	81886920333	True	True	True	True	True	True	False	False	91	32	21	23	https://www.nakayamaobgyn.jp
厚仁病院	香川県丸亀市通町133	香川県	81877232525	True	True	True	True	True	True	True	True	0	0	0	0	https://obgy.koujinkai-kagawa.net
医療法人ヒューマンリプロダクション つばきウイメンズクリニック	愛媛県松山市北土居五丁目11番7号	愛媛県	81899051122	True	True	True	True	True	True	True	True	464	170	108	23	http://www.tsubaki-wc.com
医療法人　ハートレディースクリニック	愛媛県東温市野田2-100-1	愛媛県	81899550082	True	True	True	True	True	True	False	False	48	17	11	64	http://hlc.d.dooo.jp/
独立行政法人労働者健康安全機構　愛媛労災病院	愛媛県新居浜市南小松原町１３－２７	愛媛県	81897336191	True	True	True	True	True	True	False	False	11	3	2	18	
愛媛大学医学部附属病院	愛媛県東温市志津川４５４	愛媛県	81899645111	True	True	True	True	True	True	True	True	0	0	0	0	
ほりたレディースクリニック	福岡県北九州市小倉北区京町3-1-1 B1F	福岡県	81935134122	True	True	True	True	True	True	False	False	173	76	57	33	
en婦人科クリニック	福岡県福岡市中央区谷1-12-37　六本松USビル4F	福岡県	81927912533	True	True	True	True	True	True	False	False	0	0	0	0	
en婦人科クリニック	福岡県福岡市中央区谷1-12-37六本松USビル4F	福岡県	81927912533	True	True	True	True	True	True	False	False	0	0	0	0	
医療法人井上善レディースクリニック	福岡県福岡市中央区天神1-2-12 メットライフ天神ビル6階	福岡県	81924065302	True	True	True	True	True	True	False	False	0	0	0	0	http://inoue-lc.com
医療法人社団高邦会高木病院	福岡県大川市酒見141-11	福岡県	81944870001	True	True	True	True	True	True	True	True	241	89	71	30	https://takagi.kouhoukai.or.jp/
齋藤シーサイドレディースクリニック	福岡県遠賀郡芦屋町山鹿852-57	福岡県	81937018880	True	True	True	True	True	True	False	False	0	0	0	0	
セントマザー産婦人科医院	福岡県北九州市八幡西区折尾4-9-12	福岡県	81936012000	True	True	True	True	True	True	True	True	0	0	0	0	https://www.stmother.com/
医療法人　井上善レディースクリニック	福岡県福岡市中央区天神1-2-12 メットライフ天神ビル６F	福岡県	81924065302	True	True	True	True	True	False	False	False	0	0	0	0	http://inouelc.com
独立行政法人国立病院機構福岡東医療センター	福岡県古賀市千鳥1-1-1	福岡県	81929432331	True	True	True	True	True	True	False	False	0	0	0	0	https://fukuokae.hosp.go.jp/
医療法人アイブイエフ詠田クリニック	福岡県福岡市中央区天神1-12-1　日之出福岡ビル6階	福岡県	81927356655	True	True	True	True	True	True	False	False	0	0	0	0	https://www.ivf-nagata.com/
医療法人　日浅レディースクリニック	福岡県福岡市中央区大名2-2-7　大名センタービル2F	福岡県	81927266105	True	True	True	True	True	True	False	False	0	0	0	0	
医療法人　蔵本ウイメンズクリニック	福岡県福岡市博多区博多駅東1-1-19	福岡県	81924825558	True	True	True	True	True	True	True	True	0	0	0	0	
いでウイメンズクリニック	福岡県久留米市天神町4-1	福岡県	81942331114	True	True	True	True	True	True	False	False	124	52	38	30	http://www.ide-woman.com
谷口眼科婦人科	佐賀県武雄市武雄町武雄385-2	佐賀県	81954233170	True	True	True	True	True	True	False	False	116	57	44	38	https://eiseikai-artclinic.com
医療法人　おおくま産婦人科	佐賀県佐賀市高木瀬西2丁目10番5号	佐賀県	81952316117	True	True	True	True	True	True	False	False	0	0	0	0	
杉田レディースクリニック	長崎県長崎市松山町3-94 3階	長崎県	81958493040	True	False	False	False	False	False	False	False	0	0	0	0	
ART岡本ウーマンズクリニック	長崎県長崎市江戸町7-1	長崎県	81958202864	True	True	True	True	True	True	False	False	0	0	0	0	https://www.okamotoclinic.gr.jp/
ART女性クリニック	熊本県熊本市中央区神水本町	熊本県	81963603670	True	True	True	True	True	True	True	True	309	118	77	25	http://art-kumamoto.com
北熊本井上産婦人科医院	熊本県熊本市北区鶴羽田1丁目14-27	熊本県	81963453916	True	True	True	True	True	True	False	False	0	0	0	0	https://inoue-lc.jp/
熊本大学病院	熊本県熊本市中央区本荘１丁目１－１	熊本県	81963442111	True	True	True	True	True	True	False	False	0	0	0	0	
医療法人社団ソフィア愛育会　ソフィアレディースクリニック水道町	熊本県熊本市中央区水道町9-5-1	熊本県	81963222996	True	True	True	True	True	True	False	False	227	102	82	36	https://www.suidouchou-lc.jp/
川野病院	熊本県熊本市中央区大江６丁目25-1	熊本県	81963663275	False	False	False	False	False	False	True	True	0	0	0	0	https://www.kawano-hp.jp
大分大学医学部附属病院	大分県由布市挾間町医大ケ丘１丁目１番地	大分県	81975494411	True	True	True	True	True	True	False	False	0	0	0	0	
セント・ルカ産婦人科	大分県大分市東大道1丁目4番5号	大分県	81975471234	True	True	True	True	True	True	False	False	172	67	50	29	
大分県立病院	大分県大分市大字豊饒2-8-1	大分県	81975467111	False	False	False	False	False	False	False	False	0	0	0	0	https://www.oitapref-hosp.jp/
医療法人仁徳会　渡辺産婦人科	宮崎県日向市大字平岩７１８番地	宮崎県	81982571011	True	True	True	True	True	True	False	False	0	0	0	0	https://watanabehospital.jp
医療法人社団　豊德会　丸田病院	宮崎県都城市八幡町4-2	宮崎県	81986237060	True	True	True	True	True	True	False	False	0	0	0	0	
徳永産婦人科	鹿児島県鹿児島市田上2-27-17	鹿児島県	81992020007	True	True	True	True	True	True	False	False	276	92	61	22	https://tokunaga-lc.jp/
医療法人仁知会　竹内レディースクリニック	鹿児島県姶良市東餠田502-2	鹿児島県	81995652296	True	True	True	True	True	True	True	True	221	114	80	36	https://takeuchi-ladies.jp/
徳永産婦人科	鹿児島県鹿児島市田上2丁目27-17	鹿児島県	81992020007	True	True	True	True	True	True	False	False	0	0	0	0	https://tokunaga-lc.jp/
濵島泌尿器科クリニック	鹿児島県鹿児島市上之園町17-15第一マキビル1階	鹿児島県	81992511500	False	False	False	False	False	False	True	True	0	0	0	0	
